Author,Title,Review,Rating,Dates,Restaurant
"Adrian PLangkawi, Malaysia",Want a good European meal dont eat here,"Well the ambience is nice, the food on the other hand is well below average with prices that make a dent in your pocket if you add the extras because nothing comes with nothing . The steak medium to well done for my partner came with blood pouring out and cold(probably frozen) the ribs a signature dish were well cooked but the sauce was really disappointing . I would not mind but this is the second bad meal I've had here but giving them a second chance seemed fruitless. I won't be coming back that I will 100% assure you. Please avoid if you possibly can there are far better on the island .Try Co-cos or Gallo Nero now they are good restaurants!Show less",1,Reviewed 23 November 2017 ,Mangoes
Lisa I,Awesome place ,"A visit to Mangoes is a must.... great place to go in a group or on your own, you will receive a warm welcome from Michele and the friendly locals, eggs benedict on a sunday are a must.",5,Reviewed 11 November 2017 ,Mangoes
"hongy854Petaling Jaya, Malaysia",Awesome desert but little bit hard to locate the place,"Use Waze to guide you there. When reach do stop and search around. We nearly miss the place if we do not look closely. The foods was satisfactory, the dessert was awesome (not too sweet). The owner and staff are really friendly and make us feel warmth at heart. Overall is nice, will go there again for sure. Show less",4,Reviewed 29 October 2017 ,Mangoes
"MICHAEL LAdelaide, Australia",Evening meal at Mangoes,"With 7 other friends we had a nice evening at the beachside restaurant Mangoes. Secluded, quiet, green setting, ocean view, and under a patio roof with open sides and front. A good sized menu with some interesting and nostalgic dishes for the western palate all at a very moderate price. A welcoming host and good service. We are looking forward to a return visit and perusing the wall of library books they have there as well!Show less",5,Reviewed 28 October 2017 ,Mangoes
dominiquen515,Awesome service,Food and service are good. Wine is cheap! They even offered to drive us back to our Airbnb! Can't ask for more.,5,Reviewed 28 October 2017 ,Mangoes
brian s,Best western food we've found in langkawi in the 3weeks we have stayed here overall,"Overall experience was excellent,
great standard of home made food 
Save some room for the 
Homemade deserts they are delicious 
Very friendly and helpful owners and staff 
We will be returning soon",5,Reviewed 22 October 2017 ,Mangoes
"AchonkarPune, India","Great place, yum food, awesome service, cutest dog!","As the title suggests, this is a really nice and quaint little place nestled in amongst the greenery and has the yummiest food and that too at really affordable prices. The service is great and the ambience is just so calm and relaxed. And yes if your lucky then honey the dog will be around who is simply the cutest! Just had a fabulous dinner there and will be back for sure!Show less",5,Reviewed 20 October 2017 ,Mangoes
"starskytlfSingapore, Singapore",Great food with cheap price & lovely owners,"A hidden gems restaurant, with friendly owners & staffs, nice and clean environment and arrangement. The food are awesome, excellent homemade western food with unbelievable cheap price. We accidentally found the place when we are otw to airport. Thanks to God, fate and Google, lead us to this lovely place. Love the food and environment, sure will come again on my next Langkawi trip.Show less",5,Reviewed 19 October 2017 ,Mangoes
"991ninedParis, France",Awesome night ,"The place is really nice, beautiful terrace and trees !I ve had the fish steak and tomatoes salad, it was delicious and my friend had the Aussie burger which was huuuuge! Everything was really good and we ve had a wonderful night ! The hosts are so friendly and so nice ! Thanks again ! Definitely a must go restaurant on the island Show less",5,Reviewed 9 October 2017 ,Mangoes
X3829ETthomasp,Very good food and kind hosts ,My girlfriend and I had a very good donner at this restaurant ! The place is very nice and the hosts are very kind !,5,Reviewed 9 October 2017 ,Mangoes
belench89,Excellent homemade western food attended by owners,"The place is really nice and clean and cozy. They have a short menu but everything is delicious, including the desserts. It's good to go there to escape of Asian food or fancy restaurants. Michelle and his husband are very nice and always there. I would totally go back again, and specially Sunday's for the brunch. Outside it isn't very clear the sign of the restaurant, is too small, but follow the gps and it will lead you straight there. Show less",5,Reviewed 6 October 2017 ,Mangoes
"_D3198VHHo Chi Minh City, Vietnam",Super ,"I'm new to this island and was suffering because of a food here. Of course you can eat in local warung but not every day. This place is very special! Nice location and very cozy! You feel like at home, seriously! The lady owner reminds me my auntie! Food is delicious service is excellent! I recommend! This dessert calls Pavlova very light like Russian ballerina Show less",5,Reviewed 22 September 2017 ,Mangoes
"MattwhitepaintLondon, United Kingdom","Nice food, nice setting, GREAT DOG!",Best and probably only spinach lasagna I've ever had in Asia. Made me think of home. Lovely service and quaint setting. But the star of the show was honey the cute little dog that loved attention. We were half tempted to steal her and take her with us :pLots of great food and drink to choose from. Strongly recommend if you're staying nearby Show less,5,Reviewed 20 September 2017 ,Mangoes
smithsari,Excellent ,Very nice food very good service very enjoyable place for hang out and real crispy becon.must visit this place you find in Langkawi original German food and specially Aussie 🍔 just waaaowww,5,Reviewed 18 September 2017 ,Mangoes
Mkloet,Awesome spot,"Awesome spot with some delicious bloody marys. Very warming staff! 

Also a million dollar view at the beach",5,Reviewed 17 September 2017 ,Mangoes
riavanderhoff,Again a fantastic evening at Mangoes!,"We had a fantastic spare rib meal and lovely company, as always, at Mongoes restaurant. Al tough just 2 days back from hospital Michelle was alive and kikking! 
We  recomment Mongoes to everybody who likes a excelent Western or Australian meal.",5,Reviewed 17 August 2017 ,Mangoes
Wan LIn E,Mangoes is Awesome. ,They serve the best food in Langkawi. Friendliest host. Awesome place to hang out after dinner with a glass of chilled beer.,5,Reviewed 25 June 2017 ,Mangoes
445andreasm,A nice Restaurant with real Bacon..,"A nice Restaurant where Pork meat dishes are available. A good Sunday brunch starting 11am.
We went there and enjoyed the very western dishes.
Nice Service
Clean.
If we are next time on Langkawi we will go there again.",5,Reviewed 30 May 2017 ,Mangoes
"Penny GRoyal Tunbridge Wells, United Kingdom",Very good food.,"We visited Mangoes yet again on this our most recent holiday to Langkawi.Enjoyed everything and have but one comment which obviously appertains only to ourselves and that is we felt the music system was too loud for our liking. It was turned partially down but, unfortunately, was turned back up later on making conversation quite difficult.Show less",5,Reviewed 29 May 2017 ,Mangoes
"NikkiAnne2014Langkawi, Malaysia",Good food,"If you are looking for good food then Mangoes is one of the places to be when you are in Langkawi. Not only is the food good but the ambiance is nice. Set in an outdoor area, well covered against typical tropical rainfalls, it is quiet and has a relaxing atmosphere.The owners, Lutz and Michelle, will make you feel very welcome. Some good traditional German dishes are available but I wouldn't classify it as German. Only open for brunch on a Sunday otherwise open for dinner with the exception of Monday's and Tuesday's. Also advisable to book.Show less",5,Reviewed 29 May 2017 ,Mangoes
"rogerbrauerTaunton, United Kingdom",First class restaurant ,"As part of our 20 day stay on Langkawi we had to visit Mangoes as we had been there last year and had a lovely time.This visit was no exception and once again a fabulous meal was had, together with great company from our hosts Michelle and Lutz.My wife and I had the specials of roast lamb and mash and roast pork and mash and both were divine.The friendliness of this place is really homely and the service is first class.A must visit if your on Langkawi Thanks once again to Michelle, Lutz and all the staff.Show less",5,Reviewed 9 May 2017 ,Mangoes
