Restaurant,Review_Count,Avg_Star_Rating,Avg_Aspect_Ambience,Avg_Aspect_Cleanliness,Avg_Aspect_Food,Avg_Aspect_Location,Avg_Aspect_Price,Avg_Aspect_Service,Avg_Aspect_Waiting Time
Hiang Kee Seafood Restaurant,1,3.0,,,,,,,0.0
Hibiscus Cafe,1,3.0,,,,,,0.4939,
Hidden Langkawi,93,2.3655913978494625,0.441425,,0.11209032258064516,0.4422,0.0,-0.09598392156862745,0.08808
Himawari Ramen Bar,1,5.0,,,,,,,
Hing Ket Grill House,11,2.727272727272727,,,0.22387500000000002,-0.11315,0.074,-0.4767,
Hing loong,6,3.5,0.0,,0.253375,,0.0,,0.0
Hiong Kong Restaurant,2,5.0,,,0.0,,,,
Hit & Mrs,3,2.3333333333333335,0.0,,0.6249,,0.0,,0.0
Ho Kow Hainanese Kopitiam,5,2.6,,,0.07024999999999999,,,,0.0
Ho Min San,1,3.0,,,,,,,
Ho Ping Cafe,39,2.923076923076923,,,0.10205555555555557,,0.0,0.18686,
Ho Seng Kee,14,3.0,,,0.16744,,0.3229,-0.43005000000000004,0.159225
Ho Seng Kee Wanton Mee,64,2.84375,0.4404,,0.06953924242424242,0.2202,0.0,0.33875,0.0
"HoMinSan 好面善 @ Paradigm Mall, Johor",69,2.681159420289855,0.2263,,0.18881785714285715,,-0.0051625,-0.08676666666666667,0.0
Hock Hai Dim Sum Cafe 福海點心,32,2.875,,,0.17356,0.4404,0.0,0.4404,0.0
Hock Kee Restaurant,2,4.0,,,0.31245,,0.0,,
Hoe Kee Chicken Rice Ball,151,2.966887417218543,0.21075,,0.07921614491475602,0.0,0.102290625,0.06658125,0.004851282051282051
Hoi Tin Lau Restaurant Sdn Bhd,6,3.1666666666666665,,,0.2873,,0.0,-0.23835,0.0
Hoi Tin Lau Restaurant Sdn. Bhd. 海天楼,44,2.659090909090909,,,0.2900153846153846,,0.0,0.07506666666666667,0.0
Hokkaido Ramen Santouka,15,3.3333333333333335,,,0.06345625,0.0,0.0,0.17759999999999998,0.0
Hokkian Bak Kut Teh,1,3.0,,,,,0.0,,
Hole In The Wall Fish Farm,29,3.206896551724138,,,0.17688805555555553,,0.0,,
Holy Guacamole - Love Lane,59,3.5084745762711864,0.36103749999999996,,0.228673875,0.4404,0.1468,0.3811716666666667,0.0
Home Made Yong Tow Fu Pasir Pinji Ipoh,1,3.0,,,,,,,
HomeTaste Melaka,1,3.0,,,,,,,
Homiez Recipe,6,3.6666666666666665,,,0.43095,,0.0,0.4404,0.0
Homst,2,2.5,,,0.02343333333333333,,,,
Hon Hin Cafe,34,3.4411764705882355,,,0.07449375,,0.4019,,
Hon Hin Café,1,4.0,,,,,,,
Hon Kee,2,3.0,,,,,,,
Hong Kee Claypot Chicken Rice,4,2.25,,,0.14862777777777778,,0.0,,
Hong Kong Noodle House,66,2.409090909090909,0.0,,0.1484868686868687,-0.064,0.2843777777777778,-0.09018444444444444,0.146475
Hookah District,1,1.0,,,-0.4767,0.0,,,
Horizon,3,4.0,,,,,,,
Horizon Grill,15,3.6,0.6249,,0.17723125,0.28595,,0.29970625,
Horizon Grill @ Banyan Tree Kuala Lumpur,54,3.185185185185185,0.51454,,0.11787291666666666,,0.0,0.152975,0.4546666666666666
Hornbill Barbeque Steamboat,7,2.4285714285714284,0.46715,,0.06417500000000001,,0.0,0.4404,0.0
Hornbill Cafe,1,5.0,,,,,,,
Hornbill Cafe Miri,8,3.375,,,0.105375,,,0.4404,
Hornbill Restaurant & Cafe,142,3.007042253521127,0.40347,,0.13185019047619048,0.17020000000000002,0.08510000000000001,0.2833108695652174,
Hornbill restaurant and cafe,53,3.150943396226415,0.4215,,0.19640625,0.244725,0.08510000000000001,0.3156111111111111,
Hot Pot King,4,2.5,,,-0.27115,,0.0,0.056575,
Hot-Star Large Fried Chicken,1,3.0,,,0.142975,,,,
Hotel Malaysia Restaurant,51,2.3529411764705883,,,0.010102884615384613,0.6249,0.074,-0.11945,
House of Lamb Malaysia,15,3.533333333333333,,,0.33340000000000003,,0.5719,0.5197333333333334,
Howdy Grillhouse,72,2.7777777777777777,,,0.13637516666666666,0.3568,0.0,0.0099,0.0
Huat Chicken Restaurant,5,3.4,,,-0.15140666666666666,,,,0.0
Hubba Mont Kiara,9,2.7777777777777777,0.49560000000000004,,0.17755,,0.07220000000000001,0.21075,0.0
Huck's Cafe,16,4.0,0.5326500000000001,,0.3682666666666667,,,0.18041666666666667,0.0
Hudson's Deli,12,4.333333333333333,0.3182,,0.4691666666666667,,,0.44789999999999996,
Hugo's Sunset Bar,1,4.0,,,,,,,
Hui Sing Hawker Center,16,3.25,,,0.2064625,0.0,,,
Hui Sing Open Air Hawker Centre Food Court,87,3.0229885057471266,,,0.19673181818181817,0.0,0.07955,0.0,0.0
Humble Ground Cafe & Guesthouse,1,5.0,,,,,,,
Huo Min Cafe 和民園,7,3.2857142857142856,,,0.0,,0.0,,
Hup Huat,3,2.3333333333333335,,,-0.21078333333333332,0.0,,,0.0
Hussain Cafe & Restaurant,8,2.875,,-0.050949999999999995,0.06968,,0.0734,0.317,
Hutton Lane Roti Bakar,80,3.3875,,,0.2537916666666667,-0.039150000000000004,0.024666666666666667,-0.0218,0.0
Hwa Mei Bak Kut Teh,1,3.0,,,0.0,,,,
Hwa Mei Bak Kut Teh 华美肉骨茶,23,2.5217391304347827,,,0.11899285714285715,-0.22666666666666668,,-0.086425,0.0
Hyderabad Recipes,26,2.8076923076923075,,,0.20467249999999998,,0.22020000000000003,0.14765,
Hygge Dining & Bar,17,3.7058823529411766,0.15595,,0.2693333333333333,,0.0,-0.4767,
I Cafe,43,2.7209302325581395,,0.2263,0.22668076923076924,0.2202,0.10606666666666666,0.3551,
I Love You Cafe,12,3.0,,,0.31346666666666667,,,,0.0
ICC Pudu,6,3.3333333333333335,,,0.0,,,,
IKAR 一家特式鱼头米 @ Nusa Bestari,20,3.2,0.5994,,0.4488666666666667,,0.0,0.2023,0.0
IKEA Restaurant,17,2.5294117647058822,,,0.159825,,,0.0,0.1468
INSTEA -PANTAI CHENANG,1,5.0,0.0,,0.0,,,,0.0
IPPUDO Bangsar Shopping Centre,3,2.6666666666666665,,-0.4404,-0.5423,-0.5423,,-0.33725,
IPPUDO Gardens Mall,18,3.5555555555555554,0.0,,0.2366375,,0.0,0.006408333333333331,
IT Roo Cafe,63,2.634920634920635,0.0,,0.10665092592592593,0.2202,0.06853333333333333,-0.10640625000000001,0.0
IT'S Tea & Coffee - Jonker Street,1,5.0,,,,,,,
IZ Burger (Temple Street),1,5.0,,,,,,,
IZAKAYA Japanese Restaurant,43,2.86046511627907,0.40948541666666666,,0.12835833333333332,,0.0,0.3783125,0.2202
Ichi Zen Japanese Restaurant,15,2.933333333333333,0.4404,,-0.05093333333333334,,0.0,-0.25756666666666667,0.0
"Ichiban Boshi, Pavillion KL",20,2.35,0.148,,0.04518472222222222,,-0.0674,0.16920666666666667,0.0
Ichiban Ramen,3,2.6666666666666665,,,0.071825,,,-0.4767,
Ichiyutei,1,5.0,,,,,,,
Ikan Bakar Fort Supai,1,3.0,,,0.0,,,,
Ikar,1,4.0,,,0.0,,,,
Iketeru,128,3.1796875,0.4359,,0.2242992537313433,0.0,0.05505,0.16866535087719298,0.07190555555555556
Iketeru Restaurant,206,4.135922330097087,0.38921730769230767,,0.32075849127769923,0.44040000000000007,0.07353000000000001,0.4026812280701754,0.089725
Il Bacaro,136,3.161764705882353,0.31603888888888887,,0.16017821562332799,0.17801999999999998,0.1140375,0.2947599206349206,0.07493333333333334
Image Cooker,2,3.0,,,-0.04026666666666667,,0.0,,
Imbi Market,4,3.75,,-0.4404,0.4404,0.0,0.0,,
Imperial Duck,74,2.581081081081081,,-0.5423,0.2580074074074074,,0.1591,-0.18844222222222223,0.0
Imperial Duck Restaurant,17,2.411764705882353,,,0.17415833333333333,,0.07220000000000001,-0.11686666666666667,0.21230000000000002
Imperial Restaurant,6,3.0,0.4215,,0.325575,,,0.005733333333333331,
In Colonial Restaurant,8,2.875,,,0.21765,,,-0.0072833333333333266,0.0
Indah House Kuching,41,4.2682926829268295,0.0,,0.3035152777777778,0.28812499999999996,0.0,0.46597272727272726,0.0
India Gate Restaurant - Puchong,53,3.547169811320755,0.41145000000000004,,0.2568153846153846,,0.0,0.3643809523809524,0.04404
Indian Kitchen,7,3.142857142857143,0.4215,,0.15134999999999998,,0.0,0.0,
Indian Kitchen Bukit Bintang,7,3.7142857142857144,,,0.11587,,0.4404,0.24695,
Indian Spices Village,6,3.0,,,0.04404,,,0.17020000000000002,
Indigo Restaurant @ The Blue Mansion,33,3.242424242424242,0.28135,,0.16723666666666667,,0.0,0.23021666666666665,0.31245
Indigo Restaurant at The Blue Mansion,28,3.9642857142857144,0.4215,,0.31822105263157896,0.409825,0.376425,0.2726352941176471,0.5719
IndoBowl,1,4.0,,,0.0,,,,
Indulgence Restaurant,49,2.836734693877551,0.15255,,0.22207438271604937,0.066025,0.0,0.1344,0.024466666666666668
Indulgence Restaurant & Living,52,2.230769230769231,0.134175,,0.028099074074074082,-0.2936,0.0,0.19184074074074076,0.0
Infinitea 茶狐,5,3.4,,,0.1468,,,,
Infusion,15,2.6666666666666665,0.4404,,0.26718000000000003,,0.2553,0.07094,0.0
Infusion Café | Restaurant,23,2.5217391304347827,0.0,,0.10964499999999999,,0.0,0.106525,
Ipoh Garden Gourmet Square,4,2.25,,,0.0,,0.0,,0.0
Ipoh Old Town Tart King,1,5.0,,,0.2294,,,,
"Ipoh Road Yong Tow Foo, Cairnhill Hotel",4,4.0,,,0.0,0.17020000000000002,0.0,0.4215,
Ipoh Tuck Kee,58,2.8448275862068964,0.0,,0.11626363636363637,0.09965,0.01414375,-0.1589,0.050166666666666665
Ipoh Tuck Kee Restaurant 德记炒粉专门店,342,2.497076023391813,0.0,-0.050949999999999995,0.097366,0.19063333333333332,-0.10038888888888889,-0.09188793103448276,0.011589473684210526
Isetan The Japan Store Lot 10,4,3.0,-0.5423,,0.0,,0.2202,,
Ishin Japanese Dining,362,3.596685082872928,0.36176363636363634,0.4404,0.24380398773006132,0.20207368421052632,-0.010002702702702702,0.345653125,0.051262499999999996
Island BBQ Steamboat,2,2.5,,,,,,,
IstanaSangkut Kitchen,1,1.0,,,-0.025474999999999998,,,0.0,
It Roo Cafe,158,2.930379746835443,0.2202,,0.16537824348607366,0.0,0.0,0.13136388888888892,0.04526
It's Allegra Cafe & Bakery,1,5.0,,,0.6249,,,,
Italia & Ribs Gastronomia,5,1.6,,,0.215475,,,0.2839904761904762,
Ivy's Nyonya Cuisine,49,3.326530612244898,0.0,0.0,0.1850894117647059,-0.05015000000000001,0.03918181818181818,0.1345,-0.016164285714285714
Iz Burger,1,4.0,,,,,,,
Izakaya Hanazen,23,3.6956521739130435,0.4404,,0.1442138888888889,,0.0734,0.27105238095238093,0.0
Izakaya Kuching,17,2.9411764705882355,0.4074625,,0.041479166666666664,0.28595,0.0,0.3503625,0.0
Izuyaki Restaurant Sdn Bhd,2,1.5,,,0.1591,,,,
"J Coffee, Tea & Life",1,1.0,0.0,,0.0,,,,
J&J Corner Portuguese Seafood,10,3.0,,,0.06674,0.0,0.0,0.46715,
J's Gate Dining,3,2.3333333333333335,,,0.0,0.0,0.4404,,
J. L. Gourmet Café,5,2.0,,,-0.2553,,,0.0,
J.H. Lovely Sweets (North Indian Vegetarian),31,3.3870967741935485,,,0.2503474358974359,,0.0,-0.1268,0.0
JDT Cafe,1,3.0,,,,,,,
JH Lovely Sweets Indian Vegetarian Food,12,3.6666666666666665,,,0.1263888888888889,,,-0.2294,0.0
JJ Corner,20,3.25,,0.0,0.23896666666666666,,,,0.0
JOM Coffee Restaurant,3,3.0,,,,,,0.4939,
JP teres,73,3.164383561643836,0.30311875,0.0,0.12814696969696968,-0.18076666666666666,-0.12356666666666666,0.167376,0.0
Jade Pot,6,2.5,,,0.28963333333333335,,0.0,,0.0
Jade Pot Tea House,14,3.4285714285714284,,,0.24418125000000002,,0.0,,0.0
Jai Hind,5,2.8,,,0.36819999999999997,,0.0,,0.0
Jake's Charbroil Steaks - Langkawi,30,3.566666666666667,,,0.4331466666666666,0.25306666666666666,0.0,0.18432962962962962,0.0
Jake's Charbroil Steaks-MEDAN DAMANSARA,6,3.1666666666666665,0.0,,0.0,,,0.0,
Jala Restaurant,81,3.7037037037037037,0.3402875,,0.23664897959183676,0.4939,0.0,0.4290859375,0.03934375
Jalan Alor,98,3.061224489795918,0.24834,,0.16285253333333333,0.21306000000000003,0.026483333333333334,-0.1366,0.0
Jalan Alor Malaysian Street Food Kitchen (KLIA),40,2.775,0.33030000000000004,-0.296,0.15901136363636365,0.0,0.0,0.0,0.0
James Brooke Bistro,312,2.8814102564102564,0.4085857142857143,-0.119175,0.1700568524416136,0.5078720588235294,0.1353923076923077,0.1298605654761905,0.07358846153846153
Jane's Place,1,5.0,,,,,,0.4939,
Japan Street (Food Court),5,2.4,0.4404,,0.0,,0.10115,0.4404,
Jarrod & Rawlins,18,2.7777777777777777,,,0.10076923076923078,,,-0.08397500000000002,0.0
Jatujak Bangkok Street Food,92,2.760869565217391,0.18684166666666666,-0.3182,0.15530985380116957,0.15172,0.14948571428571428,-0.00045833333333333837,-0.014409090909090911
Jawi House Cafe Gallery,166,3.5963855421686746,0.3257291666666667,0.20095,0.25194457364341083,-0.043579999999999994,0.166121875,0.3683797619047619,-0.017116666666666665
Jeff's Cellar,24,4.333333333333333,0.38414000000000004,,0.28496076923076924,,-0.4767,0.46100555555555556,0.0
Jeju KOREA BBQ Restaurant,43,2.8372093023255816,,-0.4767,0.23015833333333333,,0.21075,0.026814583333333336,0.0
Jeju Korea Bbq Restaurant,10,2.8,0.0,,0.36447,0.0,0.2936,0.46855,0.0
Jemari Restaurant,5,2.4,,,0.2023,0.0,0.0,-0.135575,0.0
Jia Le Yuan Seafood Restaurant,1,2.0,,,0.2202,,,,
Jibby & Co,50,2.84,0.404025,0.0,0.164990990990991,,0.15386666666666668,-0.011448749999999999,0.0
Jiki Food Court,1,5.0,,,0.4404,,,,
Jj Corner,1,4.0,,,,,,,
Jln Theatre Coffee,35,3.4571428571428573,0.41905,,0.29812954545454545,,0.1806,0.2088375,0.0
Joan & Chico's Portuguese Food Restaurant,4,3.0,,,0.20993333333333333,,0.0,,
John's Place,18,2.9444444444444446,0.21075,,0.156890625,,0.33131666666666665,0.09336,0.0
Johnny's Restaurant,7,2.7142857142857144,0.0,,-0.0034111111111111148,,,-0.27115,
Johor Bahru JB Restoran Sulam Best Kari Kepala Ikan & Best Asam Pedas Ikan Makanan Laut Best Restoran Taman Sentosa Midvalley @ Johor Bahru JB Restaurant Sulam Best Curry Fish Head & Best Asam Pedas Fish Best Seafood Taman Sentosa Midvalley,12,3.8333333333333335,,,0.3140075,-0.3612,,,0.0
Jojo Italian Restaurant,14,2.9285714285714284,,,0.24969375,,0.0,0.175095,0.6249
Joloko,13,3.4615384615384617,0.2202,,0.30927499999999997,,0.0,0.29371,0.0
Jom Masak Masak BBQ Steamboat Restaurant,1,5.0,,,,,,,
Jonker 86 QQ Ice,10,3.2,,,0.0,,,0.296,
Jonker Food Festival,1,5.0,,,,,,,
Joyride Corner,1,5.0,,,0.1101,,,,
Juat Siang Cafe,3,2.6666666666666665,,,-0.3089,,,,
Jubilee Restaurant,5,2.4,0.4939,,0.1101,,,0.0,0.0
Juice Works,5,3.8,,,,,,,
Julio's Restaurant,3,2.6666666666666665,,,0.0,,,0.4404,0.5719
Jungle Bird,3,3.3333333333333335,,,,,,0.0,
Junk Cafe,76,3.710526315789474,0.3255615384615385,-0.5267,0.34268511904761906,0.5719,0.31845,0.4999692307692308,
Just Fruits,2,3.5,,,0.4404,,,0.0,
Just Seafood,51,3.1372549019607843,0.4215,,0.18756866666666666,0.4019,0.027525,0.2895766666666667,0.0
Jyu Raku Japanese Restaurant,9,2.4444444444444446,,-0.0772,0.1195888888888889,,0.4404,0.3275666666666667,0.0
K Fry Urban Korean Holiday Villa,92,3.2717391304347827,0.21075,-0.4404,0.22383194444444443,,0.4404,0.36326538461538466,0.04033
K Fry Urban Korean Holiday Villa Johor Bahru,7,3.4285714285714284,-0.1779,,0.18005,0.6249,0.0,0.21384999999999998,0.0
K Ten Claypot Chicken Rice,49,2.5714285714285716,,,0.09543859649122806,,0.0,-0.05737500000000001,0.0
K10 Claypot Chicken Rice,9,2.7777777777777777,,,0.019733333333333332,,,0.0,0.0
KAMPUNG CARABAO 100% Authentic Thai Restaurant,78,2.448717948717949,0.20095,,0.1970470588235294,-0.11315,-0.1366,-0.2506037878787879,0.0
KANTIN at The Granary,14,3.642857142857143,0.42622499999999997,,0.21306000000000003,,0.3182,0.37293333333333334,0.0
KL Seafood Market,2,2.5,,,0.0,,,-0.5423,
KLCC Chili's Grill & Bar,94,2.6595744680851063,0.49560000000000004,,0.18879364583333333,0.5019,0.2202,0.29166600000000004,0.052075
KS Treasures Restaurant,24,3.9166666666666665,0.0,,0.1874772727272727,0.28595,0.0,0.3440071428571429,
KUEH FAH CAFE,14,2.7857142857142856,,,,,,0.29975,
Kacang Pool Haji,8,3.25,,,0.18881111111111112,0.0,-0.4767,0.0,0.0
Kafe Bawang Merah,2,2.5,,,0.5984,,0.0,-0.4939,0.0
Kafe Mary Take 1,2,5.0,0.0,,0.3546,,,0.4939,0.0
Kafe Ping Hooi,23,2.391304347826087,,-0.5423,0.1578,,0.0,,
Kafe Table Talk,1,1.0,,,,,,,
Kafe Uak,1,5.0,0.4404,,,,,,
Kafe Yoon Wah,18,2.888888888888889,,,0.2481925925925926,0.4404,0.0,-0.099475,
Kafe Yoon Wah 元华饮食阁雪花啤酒,122,2.3442622950819674,0.4215,,0.012810416666666664,0.101025,0.076775,-0.30505,0.0
Kafe Zun Seng Fatt,2,3.5,,,0.4404,,0.3182,,
Kage Sushi,34,2.735294117647059,,,0.27298666666666666,,0.1591,0.09003333333333334,0.0
Kage sushi,8,3.0,,,0.24931111111111112,0.47550000000000003,,0.546025,
Kai Xuan Chinese Restaurant,12,2.9166666666666665,,,0.1521857142857143,,0.0,0.5326500000000001,
Kaiju,8,3.25,0.347425,,0.27173055555555553,0.6249,0.4404,0.243,0.0
Kaki Lang Homes Kitchen 自家人私家菜,3,3.6666666666666665,-0.1779,,0.15863333333333332,,0.0,,0.0
Kalut Cafe And Bar,55,2.981818181818182,0.3355568181818182,,0.26046,0.527925,0.0,0.25324444444444444,0.0
Kam Long Curry Fish Head,29,3.0344827586206895,,,0.17908285714285713,,0.1101,0.215475,0.0
Kamimura Japanese Restaurant,2,4.0,,,0.6249,,,,
Kampachi EQ,41,2.6341463414634148,0.46715,,0.14858472222222222,,0.0,0.25641428571428576,0.0
Kampachi Pavilion,71,2.9577464788732395,0.2553,,0.2074517730496454,0.2202,0.06857142857142857,0.289818,0.0
Kampachi Pavilion KL,91,2.10989010989011,0.0029000000000000046,,0.17803379120879123,-0.050949999999999995,0.0367,-0.03131363636363637,0.0
Kampachi Plaza33,148,3.5472972972972974,0.40421785714285713,,0.29323538095238094,0.05106000000000001,0.07580909090909092,0.32057295081967213,0.20773461538461538
Kampung Baru Hawker Stalls,17,3.176470588235294,0.0,,0.18965909090909092,-0.12040000000000001,0.0,,
Kampung Carabao Authentic Thai Restaurant,23,2.5217391304347827,0.21075,,0.13559545454545455,,-0.4767,-0.12518333333333334,0.0
Kampung Terengganu,1,3.0,,,0.142975,,,,
Kannaa's Bamboo Masalla Briyani,113,2.831858407079646,,-0.4404,0.09935135135135136,0.058750000000000004,-0.01774,-0.09738157894736842,0.035124999999999997
Kannaas Banana Leaf Bamboo Briyani,2,3.0,,,0.0,,-0.148,0.210575,
Kannichikan Yakiniku Tanjung Tokong,13,3.230769230769231,,,0.24233749999999998,,,-0.43374999999999997,
Kapal Layar Langkawi,57,2.912280701754386,0.233025,,0.15985488095238096,0.20095,0.0,0.125,
Karnivormalaya,3,1.0,,,0.4404,,,0.4404,0.0
Kay Zac Malay Cafe,2,2.0,,,0.0,,,,
Kaya Kaya Cafe,107,2.850467289719626,0.3952787878787879,,0.16417310606060606,0.01846666666666667,0.0680625,0.19169294871794873,0.0
Kayra Authentic Kerala Cuisine,12,3.1666666666666665,0.0,,0.3614458333333333,,,0.29146,
Kayra Authentic Kerala Cuisine @Bangsar Village,72,3.111111111111111,0.527575,,0.2086354978354978,,0.0,0.24973333333333333,0.0
"Kayra Authentic Kerala Cuisine, Bangsar Village",11,3.090909090909091,0.4215,0.0,0.26920204081632654,0.0,,0.1718375,
Kayu Manis Seafood,4,2.25,0.296,,0.1101,0.0,,0.33113333333333334,
Kayuputi,54,3.888888888888889,0.3030888888888889,,0.2251715053763441,0.4743833333333334,0.2263,0.3143674603174603,0.0
Kebaya Dining Room,166,3.8734939759036147,0.3916239316239316,,0.28456206497552294,0.0,0.2783366666666666,0.2385671875,0.12736
Kechara Oasis Vegetarian Restaurant,58,3.3620689655172415,0.4404,,0.16939333333333334,-0.033966666666666666,-0.3178,0.15422857142857144,0.0
Kedai Bak Kut Teh Hin Hock,60,3.0833333333333335,,,0.1448164,0.04146666666666667,0.16556666666666667,0.2916875,0.0
Kedai Kopi & Makanan Soon Yen,3,3.0,,,0.5019,0.5106,,,
Kedai Kopi Kheng Juan Hin,1,5.0,,,,,,,
Kedai Kopi Lai Foong,101,3.227722772277228,0.059062500000000004,-0.4404,0.16244065217391304,0.0,0.31206666666666666,0.09755714285714287,0.0
Kedai Kopi Seng Thor,82,3.097560975609756,,,0.3059777777777778,,0.0,0.24695,0.0
Kedai Kopi dan Makanan Kum Chuan,2,3.0,,,0.4215,-0.2263,,,
Kedai Makan Jadi Baru Botak Asam Fish,65,3.2615384615384615,,0.4019,0.23991777777777779,0.0,-0.166125,0.2815533333333334,0.0
Kedai Makan Lidiana - Nasi Campur,53,3.5283018867924527,,0.4404,0.34524499999999997,,0.064525,0.0,
Kedai Makanan Canning Garden,1,1.0,,,,,,,0.0
Kedai Makanan Hook Sang,75,2.9066666666666667,,,0.13224259259259258,0.0,0.2817,-0.09559999999999999,0.0
Kedai Makanan Jadi Baru Botak,1,1.0,,,,,,,
Kedai Mamak Husin,2,3.0,,,0.0,,0.0,,
Kee Heong Bak Kut Teh,5,3.2,,,0.21075,,0.4404,0.14785,0.0
Keeper's Ground,45,2.8222222222222224,0.3327,,0.25096022408963586,0.0,0.0,0.023809375,
Kek Seng格成 (红豆雪),65,3.046153846153846,0.21075,,0.19626365079365077,0.2202,0.0,0.0,0.0
Ken's Kitchen,2,5.0,0.4215,,0.0,,,0.46715,
Keng Dom Restaurant,3,2.6666666666666665,,,0.33030000000000004,,,,
Kenny Rogers,7,1.8571428571428572,,,0.0,,,-0.011040000000000005,0.0
Kenny Rogers Roasters,21,1.8571428571428572,0.0,,-0.0624525,,,-0.0782590909090909,0.0
Kenny's,4,2.0,,,0.0,,,,
Ken’s Kitchen Kuching,47,3.127659574468085,0.1591,0.4019,0.2306413043478261,0.2202,0.17822500000000002,0.305015,0.0
Keong Kee Herbal Soup,1,3.0,,,0.0,,,,
Kerala Restaurant,3,2.0,0.0,,0.0,,,0.100475,
"Kerala Restaurant, Johor Bahru",90,2.5,,,0.14299848484848487,0.0,-0.08475,-0.12602916666666666,0.0
Kerisek & Koffie,1,3.0,,,,,,,
Khan's Indian Cuisine,17,3.9411764705882355,0.39954999999999996,,0.3641022727272727,,,0.3441214285714286,0.0
Khan's Islamic Restaurant,56,3.1964285714285716,0.4404,,0.2750736111111111,0.0,0.3488,0.1696,0.0
Khan's Taj Restaurant,35,3.0285714285714285,,,0.18201111111111112,0.4404,0.0,0.26322500000000004,0.0
Khan’s Indian Cuisine,421,3.218527315914489,0.4364848484848485,,0.24859647527910686,0.37005,-0.0015357142857142872,0.05033420138888889,0.032156818181818175
Kheng Pin Cafe,76,3.289473684210526,,,0.12035476190476191,-0.3612,0.0,0.10480000000000002,0.0
Ki Ki Taiwan Cuisine,4,3.75,,,0.0,,,,
Kikubari,4,2.5,0.4019,,0.13396666666666665,,0.0,0.4404,
Kim Cheong Food Restaurant,4,4.25,,,,0.0,0.0,0.4939,0.6249
Kim Cheong Restaurant,17,3.176470588235294,,,0.296305,0.4404,0.1468,-0.23835,
Kim Joo,15,3.1333333333333333,,,0.08877499999999999,,0.3182,0.43095,
Kim Joo 錦裕,35,3.6857142857142855,,,0.22524999999999998,0.4404,,0.41158333333333336,
Kimberley Street Duck Kway Chap,99,2.8686868686868685,,-0.296,0.20867906666666666,0.36819999999999997,-0.106,0.0,0.0
Kimdo BBQ,4,3.5,,,0.1679,,0.0,0.2202,0.0
Kimpo Famous Roasted,27,3.4814814814814814,0.13599999999999998,0.296,0.2765888888888889,0.0,0.0,-0.27115,
Kin Kong Bah Kut Teh,2,3.0,,,,,,,
King's Park,19,2.6315789473684212,,,0.09629333333333333,,0.10606666666666666,0.005733333333333331,
Kingdom Palace Restaurant,62,2.7096774193548385,0.14049999999999999,,0.19334400000000002,0.0,0.0,0.05679803921568629,0.2263
Kinme Sashimi & Grill Bar,5,3.6,0.4939,,0.14075,,0.21075,0.0,
Kinpachi Japanese Restaurant,8,3.375,0.4404,,0.08762738095238096,-0.16293333333333335,0.0,0.0,0.0
Kiran's Delight Restaurant,4,3.75,0.4215,,0.1101,,,0.4404,
Kisho Japanese Restaurant,5,1.6,,,-0.1912,,,,
Kisho Japanese restaurant 料亭 吉祥,6,3.0,,,0.09866666666666667,,,0.0,
Kitchen Iron Rice Bowl Sdn Bhd,2,5.0,,,0.1858,,,,0.0
Kitchen Iron Rice Bowl Sdn Bhd.,24,2.9166666666666665,0.40080000000000005,,0.34415999999999997,,,0.13066666666666668,
